OBJECTID *,OBJECTID,DB,pedon_id,obs_date,x_std,y_std,cl,si,sa,Shape *,Y,X,IAphysregionsv4,IA_slp9m,IA_rel135m,IA_prc63m,TWI30m,IA_DHPFP,Cedar,Nish,DesMoines,Iowa2,Missouri2
2188,9164,NASIS,1996IA067003,35382,-92.728355,43.16737,25,<Null>,<Null>,Point,4779437,522082.2,6,0.656175,-0.789978,-0.000238,13.12453,5,2751.363,243334.5,131887.3,79369.64,301700.2
2189,4647,NASIS,1960IA037Kenyon062,40604,-92.286308,43.142475,25.992001,<Null>,21.972,Point,4776884,558037.3,6,1.247698,0.540039,0.00003,9.996581,1,29143.1,271876.8,164406.8,101304.5,337612.5
2190,4077,NASIS,1986IA037208,40276,-92.084557,43.170406,27.6,52.900002,19.5,Point,4780145,574411.3,6,2.237302,-0.530029,-0.000213,7.733479,4,44452.45,287687.2,179892.3,114836.3,354000
2191,4241,NASIS,1965IA191121,40211,-92.050453,43.166565,22,60,18,Point,4779749,577186.3,6,1.878487,-2.740051,-0.000048,8.523944,4,46680.4,289920.4,182044.1,116541.6,356800
2192,14503,NCSS,S1959IA191020,7/16/2014,-92.042333,43.158989,16,53,31,Point,4778915,577855.3,6,1.381754,-0.659973,0.000213,8.988406,5,46750.83,290000.4,182078.3,116348.5,357401.1
2193,14606,NCSS,S1959IA191015,7/16/2014,-92.052688,43.166118,22,60,18,Point,4779698,577006.3,6,0.856434,-0.169983,0.000025,9.056932,5,46456.97,289697.1,181821.5,116328.5,356600
2194,14637,NCSS,S1959IA191017,7/16/2014,-92.020649,43.155119,20,47,33,Point,4778507,579625.3,6,3.548802,0.029968,0.000068,11.51996,3,48100.73,291376.1,183403.9,117383.2,359202.3
2195,14575,NCSS,S1959IA191006,7/14/2014,-91.952534,43.129721,15.8,44,40.2,Point,4775753,585196.3,6,2.34054,3.200012,0.000145,6.932156,2,51858.46,295000.1,186858.4,119781.2,364821.9
2196,14413,NCSS,S1959IA191026,7/17/2014,-91.871359,43.132288,10,45,45,Point,4776125,591796.3,11,2.330254,-3.359985,-0.000534,7.018676,4,58031.8,300976.3,192763.1,125143.5,371417.4
2197,8747,NASIS,2001IA191007,37230,-91.755122,43.168969,18,<Null>,<Null>,Point,4780331,601189.3,11,0.751172,5.309998,0.001046,7.264326,1,68361.54,311299.5,203073.2,135143.8,380800.1
2198,8749,NASIS,2001IA191008,37230,-91.755781,43.168958,20,<Null>,<Null>,Point,4780328,601135.3,11,8.118003,1.890015,-0.000395,7.560645,3,68269.25,311210.8,202985.4,135064.3,380700.1
2199,8750,NASIS,2001IA191009,37230,-91.683842,43.15634,20,<Null>,<Null>,Point,4779017,607006.3,11,5.801507,3.109985,-0.000041,8.844552,3,73261.31,315824.1,207534.2,138986.1,386600.8
2200,12994,NASIS,1991IA005001,33476,-91.294106,43.155411,20,<Null>,<Null>,Point,4779485,638695.3,11,2.973284,9.950012,0.001446,6.54445,3,103757,344631.7,236311.9,151802.6,418076.6
2201,14665,NCSS,S1984IA005005,9/13/1984,-91.24297,43.165142,13.4,80.8,5.8,Point,4780652,642829.3,11,5.644161,17.76001,0.002695,6.008654,3,108026.2,348861.1,240545.8,153633.2,422347.1
2202,14774,NCSS,S1985IA005010,2/1/2003,-91.24297,43.165142,14.1,79.3,6.6,Point,4780652,642829.3,11,5.644161,17.76001,0.002695,6.008654,3,108026.2,348861.1,240545.8,153633.2,422347.1
2203,51,NASIS,S1992IA005001,33899,-91.195274,43.154999,16,<Null>,<Null>,Point,4779608,646732.3,11,5.139468,3.889984,-0.000025,7.455536,3,111553.6,351969.8,243678.9,153264.8,425729.5
2204,52,NASIS,S1992IA005002,33899,-91.19722,43.156113,20,<Null>,<Null>,Point,4779728,646570.3,11,27.971497,0.320007,-0.000139,10.23687,3,111502.2,351959.6,243666.3,153441.4,425694.4
2205,14136,NCSS,S1992IA005001,10/22/1992,-91.195274,43.154999,21.1,71.1,7.8,Point,4779608,646732.3,11,5.139468,3.889984,-0.000025,7.455536,3,111553.6,351969.8,243678.9,153264.8,425729.5
2206,14145,NCSS,S1992IA005002,10/22/1992,-91.19722,43.156113,28.3,58,13.7,Point,4779728,646570.3,11,27.971497,0.320007,-0.000139,10.23687,3,111502.2,351959.6,243666.3,153441.4,425694.4
2207,171,NASIS,S1959IA141002,21712,-95.551392,43.172222,30,<Null>,<Null>,Point,4783100,292618.2,9,0.944769,0.51001,0.000127,10.4394,1,-209764.5,149823.2,-62211.33,-161052.2,72262.3
2208,13539,NCSS,S1959IA141002,6/11/1959,-95.551392,43.172222,37,60.3,2.7,Point,4783100,292618.2,9,0.944769,0.51001,0.000127,10.4394,1,-209764.5,149823.2,-62211.33,-161052.2,72262.3
2209,1545,NASIS,1995IA041001,34705,-95.379997,43.181389,37,<Null>,<Null>,Point,4783709,306577.2,9,0.925236,0.120056,-0.000364,10.48354,6,-195848.5,148035.5,-49148.86,-147584.7,86275.14
2210,1221,NASIS,95IA041027,34855,-95.337219,43.189445,9,<Null>,<Null>,Point,4784504,310081.2,9,3.13188,-3.660034,-0.000042,8.070916,3,-192264.9,148439.7,-45666.84,-144400.6,89807.85
2211,1222,NASIS,95IA041028,34855,-95.336388,43.189445,15,<Null>,<Null>,Point,4784504,310147.2,9,2.676844,1.210022,0.000085,8.512805,2,-192264.9,148439.7,-45666.84,-144400.6,89807.85
2212,1233,NASIS,95IA041040,34872,-95.289444,43.183056,14,<Null>,<Null>,Point,4783688,313942.2,9,0.856427,0.059998,0.000021,8.200126,1,-188651,147311.3,-42446.79,-140523.1,93569.28
2213,1235,NASIS,95IA041042,34876,-95.313332,43.171112,23,<Null>,<Null>,Point,4782416,311965.2,9,0.656203,0.5,0.000356,10.30739,6,-190747,146170.3,-44603.25,-142127.9,91528.91
2214,1238,NASIS,95IA041046,34905,-95.345001,43.186668,22,<Null>,<Null>,Point,4784213,309439.2,9,0.769727,1.190002,-0.000036,10.3318,1,-193004.5,148212.7,-46426.29,-145000.1,89094.39
2215,1239,NASIS,95IA041047,34974,-95.344444,43.203609,28,<Null>,<Null>,Point,4786094,309538.2,9,0.936751,-0.930054,-0.000428,16.42202,5,-192603.7,150092.1,-45491.32,-145400.2,89301.79
2216,1245,NASIS,95IA041053,34964,-95.30722,43.202499,32,<Null>,<Null>,Point,4785887,312559.2,9,0.787468,-1.839966,-0.000919,9.285481,5,-189671.6,149614.7,-42891.72,-142457.4,92282.45
2217,1249,NASIS,95IA041059,34976,-95.306389,43.200832,29,<Null>,<Null>,Point,4785701,312619.2,9,1.126147,1.48999,0.000001,9.09953,1,-189604.5,149407.2,-42895.34,-142306.9,92369.91
2218,13492,NASIS,1995IA041003,34964,-95.307297,43.202136,32.200001,43.799999,24,Point,4785848,312550.2,9,8.626617,-3.169983,-0.00009,8.699476,3,-189671.6,149614.7,-42891.72,-142457.4,92282.45
2219,14208,NCSS,S1995IA041006,10/2/1995,-95.344444,43.203609,26.1,42.7,31.2,Point,4786094,309538.2,9,0.936751,-0.930054,-0.000428,16.42202,5,-192603.7,150092.1,-45491.32,-145400.2,89301.79
2220,1229,NASIS,95IA041036,34863,-95.25,43.170834,26,<Null>,<Null>,Point,4782245,317113.2,9,0.159019,1.080017,-0.000019,11.46753,6,-185745.9,145708.9,-39712.09,-137070.3,96725.02
2221,83,NASIS,S1959IA041008,21713,-95.16861,43.218056,27,<Null>,<Null>,Point,4787315,323863.2,9,2.406941,1.609985,-0.000031,7.831792,4,-178292.6,150504,-32006.25,-132036.5,103650.4
2222,1129,NASIS,1994IA041013,34544,-95.141113,43.169998,27,<Null>,<Null>,Point,4781918,325960.2,9,0.833028,-0.600037,-0.000124,8.17352,6,-177173.4,145102.8,-31512.7,-128474.8,105515.4
2223,1236,NASIS,95IA041043,34876,-95.168335,43.177502,27,<Null>,<Null>,Point,4782809,323770.2,9,0.351633,-0.859985,0.000198,9.800229,6,-179067,146004.1,-33173.03,-130740.2,103435.2
2224,1541,NASIS,1994IA041005,34534,-95.141113,43.169998,32,<Null>,<Null>,Point,4781918,325960.2,9,0.833028,-0.600037,-0.000124,8.17352,6,-177173.4,145102.8,-31512.7,-128474.8,105515.4
2225,1542,NASIS,1994IA041005A,34534,-95.141113,43.169998,30.1,40.5,29.4,Point,4781918,325960.2,9,0.833028,-0.600037,-0.000124,8.17352,6,-177173.4,145102.8,-31512.7,-128474.8,105515.4
2226,13599,NCSS,S1959IA041008,6/12/1959,-95.16861,43.218056,29,41.5,29.5,Point,4787315,323863.2,9,2.406941,1.609985,-0.000031,7.831792,4,-178292.6,150504,-32006.25,-132036.5,103650.4
2227,14993,NCSS,S1994IA041005,4/4/1994,-95.141113,43.169998,30.1,40.5,29.4,Point,4781918,325960.2,9,0.833028,-0.600037,-0.000124,8.17352,6,-177173.4,145102.8,-31512.7,-128474.8,105515.4
2228,1154,NASIS,94IA041039,34675,-95.126946,43.174168,33,<Null>,<Null>,Point,4782353,327124.2,9,0.372499,-1.320007,-0.000032,9.805117,6,-175900.1,145615.1,-30212.91,-127457,106724.8
2229,1200,NASIS,95IA041006,34712,-95.125832,43.183887,25,<Null>,<Null>,Point,4783430,327241.2,9,0.815178,-0.860046,-0.001409,8.263732,6,-175596.3,146716.5,-29732.14,-127669.3,106854.1
2230,1202,NASIS,95IA041008,34712,-95.112503,43.167778,33,<Null>,<Null>,Point,4781612,328279.2,9,1.119465,-0.709961,-0.000002,10.29006,6,-174876.8,144837.6,-29414.62,-126083.5,107910.4
2231,1209,NASIS,1995IA041015,34789,-95.128334,43.175835,28,<Null>,<Null>,Point,4782542,327016.2,9,2.24363,1.039978,0.000142,8.424174,2,-175960.5,145813.7,-30233.26,-127608.5,106629.3
2232,1130,NASIS,1994IA041014,34544,-94.986946,43.209721,17,<Null>,<Null>,Point,4786022,338596.2,2,1.011476,-3.409973,-0.000431,7.986996,6,-163931.3,149818.6,-18215.65,-117585.9,118347.2
2233,647,NASIS,85IA1470041,31352,-94.784447,43.184444,25,<Null>,<Null>,Point,4782845,354988.2,2,5.830613,-2.070007,0.000015,17.11629,3,-148490.6,149148.3,-4049.691,-101112.1,134629.1
2234,648,NASIS,85IA1470042,31352,-94.784447,43.184723,25,<Null>,<Null>,Point,4782875,354988.2,2,0.518114,-2.570007,0.00057,11.30209,6,-148490.6,149148.3,-4049.691,-101112.1,134629.1
2235,649,NASIS,85IA1470043,31352,-94.784447,43.184444,24,<Null>,<Null>,Point,4782845,354988.2,2,5.830613,-2.070007,0.000015,17.11629,3,-148490.6,149148.3,-4049.691,-101112.1,134629.1
2236,13763,NCSS,S1984IA1470012,6/1/1984,-94.82958,43.213947,22.9,30.9,46.2,Point,4786199,351391.2,2,0.849207,2.139954,0.004173,6.990028,1,-151323.2,151714.6,-7045.566,-105661,131142
2237,553,NASIS,85IA0810031,31321,-93.790236,43.216543,25,<Null>,<Null>,Point,4785167,435814.2,0,4.862141,4.519958,0.001954,7.980104,3,-70628.04,185200.4,64733.61,40428.21,215460.4
2238,554,NASIS,85IA0810032,31321,-93.790992,43.216419,24,<Null>,<Null>,Point,4785152,435754.2,0,9.056284,0.819946,0.000207,7.62999,3,-70724.89,185140.6,64650.52,40462.45,215360.4
2239,555,NASIS,85IA0810033,31321,-93.783333,43.216667,27,<Null>,<Null>,Point,4785173,436375.2,0,6.402088,-13.46997,-0.001732,5.524668,3,-70047.13,185560,65233.12,40227.36,216060.2
2240,895,NASIS,S1985IA0810031,31321,-93.790236,43.216543,25,<Null>,<Null>,Point,4785167,435814.2,0,4.862141,4.519958,0.001954,7.980104,3,-70628.04,185200.4,64733.61,40428.21,215460.4
2241,13951,NCSS,S1985IA0810031,10/1/1985,-93.790236,43.216543,20.3,33.3,46.4,Point,4785167,435814.2,0,4.862141,4.519958,0.001954,7.980104,3,-70628.04,185200.4,64733.61,40428.21,215460.4
2242,6054,NASIS,S1982IA081096,30165,-93.76039,43.22426,31.5,56.900002,11.6,Point,4786001,438247.2,0,0.671424,-5.01001,-0.000016,11.27422,5,-68104.63,187282.9,67176.48,40440.08,217879.9
2243,3922,NASIS,1975IA033005,39855,-93.300346,43.212456,25,47,28,Point,4784453,475603.2,6,0.764337,2.090027,0.000297,8.071157,1,-33898.82,210939.9,93360.22,45467.46,255237.9
2244,3952,NASIS,M74IA033035,39904,-93.280342,43.220356,22,45,33,Point,4785323,477232.2,6,0.840858,3.030029,-0.001542,9.382012,1,-32109.97,212643.1,95129.23,47127.49,256854.7
2245,3961,NASIS,1973IA033044,40059,-93.265205,43.19804,25,50,25,Point,4782842,478453.2,6,0.320013,0.25,-0.000177,9.135455,1,-32150.27,211841.4,94771.57,45868.62,258015.2
2246,3971,NASIS,1974IA033056,40067,-93.259766,43.21862,20,45,35,Point,4785125,478903.2,6,0.286465,-0.729981,-0.000024,9.094623,6,-30634.13,213793.8,96469.73,47984.27,258550.3
2247,3974,NASIS,M74IA033059,40071,-93.310341,43.192684,16,24,60,Point,4782260,474784.2,6,1.424967,1.829956,-0.000178,7.050438,4,-35602.25,208830.8,91448.4,43209.38,254409.5
2248,5405,NASIS,1974IA033075,27229,-93.299562,43.218877,14,16,70,Point,4785164,475669.2,6,2.529266,-2.859985,-0.003213,7.772997,4,-33459.38,211501.9,93846.73,46100,255350.9
2249,3999,NASIS,M72IA033085,26492,-93.112556,43.220451,17.5,64.300003,18.200001,Point,4785302,490858.2,6,0.608081,-2.170044,-0.000307,10.02787,6,-20472.66,222580.1,106552.4,56116.4,270450
2250,14106,NCSS,87IA131002,6/1/1988,-92.904087,43.214167,26.9,56.9,16.2,Point,4784603,507790.2,6,1.394924,3.080078,0.000165,9.962379,1,-7156.116,235075.9,121150.6,69180.92,287435.2
2251,14123,NCSS,87IA131001,6/1/1988,-92.904087,43.213333,26.2,52.1,21.7,Point,4784510,507790.2,6,3.763646,-5.030029,-0.002632,12.14536,3,-7240.166,235013,121106.1,69126.91,287433.7
2252,5396,NASIS,1963IA131054,39864,-92.80986,43.233555,24.299999,52.900002,22.799999,Point,4786769,515440.2,6,0.04506,2.740051,0.000193,11.55926,1,-500,242388.5,128943.5,76797.13,295076.1
2253,9170,NASIS,1985IA131001,31364,-92.769951,43.240368,18,<Null>,29.1,Point,4787534,518677.2,6,1.274599,0.610046,-0.000154,7.901457,1,2800,245479.8,132264.8,80043.55,298394.3
2254,4676,NASIS,1961IA089Kenyon101,40714,-92.376091,43.217838,22.9,42.700001,34.400002,Point,4785194,550675.3,6,2.832693,2.330017,0.000626,6.757327,2,29123.87,270116.7,160423.6,103128.7,330339.4
2255,14350,NCSS,S1965IA089936,11/18/1965,-92.29819,43.23508,18.8,39.3,41.9,Point,4787159,556984.3,6,0.513168,-0.289978,-0.001626,10.30181,6,35496.76,276485.4,167014.5,108528.8,336674.9
2256,14643,NCSS,S1965IA089935,12/10/2014,-92.29623,43.23637,18.8,39.3,41.9,Point,4787306,557143.3,6,0.704524,1.960022,-0.000459,7.792344,6,35638.18,276623.7,167144.5,108669.2,336777
2257,4285,NASIS,1986IA037059,40296,-92.21167,43.191685,26,<Null>,<Null>,Point,4782404,564055.3,6,3.108194,2.120056,0.000158,8.532026,3,37271.57,279857.8,171868.4,109412.3,343607.7
2258,11460,NASIS,1987IA191027,32086,-91.751503,43.217438,28,<Null>,<Null>,Point,4785719,601405.3,11,5.837093,-2.730042,0.00008,8.780316,3,70749.2,313955.7,205836.1,138575.4,381041.2
2259,11461,NASIS,1987IA191028,32085,-91.75251,43.216816,22,<Null>,<Null>,Point,4785647,601324.3,11,5.592769,-5.72998,-0.000574,9.101568,3,70659.75,313867.7,205749.4,138497.7,380941.2
2260,11462,NASIS,1987IA191029,32085,-91.752365,43.218658,20,<Null>,<Null>,Point,4785854,601333.3,11,6.749402,5.289978,0.001079,5.988461,3,70749.2,313962.6,205849.1,138623.7,380944.2
2261,8393,NASIS,S1990IA191004,33000,-91.69785,43.183487,16,<Null>,<Null>,Point,4782014,605821.3,11,6.684381,5.940002,0.000699,7.311599,3,73223.63,316119.7,207879.4,139780.8,385404.7
2262,14460,NCSS,S1990IA191004,5/7/1990,-91.69785,43.183487,18.8,76.8,4.4,Point,4782014,605821.3,11,6.684381,5.940002,0.000699,7.311599,3,73223.63,316119.7,207879.4,139780.8,385404.7
2263,6146,NASIS,S1987IA005005,32020,-91.576053,43.230843,28,<Null>,<Null>,Point,4787435,615628.3,11,1.694128,-1.75,-0.000196,9.86251,4,84390.82,327351.3,219115.9,150932.5,395269.3
2264,6160,NASIS,S1984IA005003,30931,-91.580456,43.227291,25,<Null>,<Null>,Point,4787033,615277.3,11,1.022963,-4.199951,-0.000138,11.22364,5,83957.37,326900.9,218661.8,150454.4,394962
2265,12076,NASIS,1996IA005001_2,35382,-91.544884,43.20393,20,<Null>,<Null>,Point,4784489,618211.3,11,2.929558,1.150024,-0.000858,8.808288,3,85674.79,328301,220008.6,151315.1,397824.3
2266,12077,NASIS,1996IA005001_1,35382,-91.544884,43.20393,20,<Null>,<Null>,Point,4784489,618211.3,11,2.929558,1.150024,-0.000858,8.808288,3,85674.79,328301,220008.6,151315.1,397824.3
2267,12078,NASIS,1996IA005001_3,35390,-91.544884,43.20393,20,<Null>,<Null>,Point,4784489,618211.3,11,2.929558,1.150024,-0.000858,8.808288,3,85674.79,328301,220008.6,151315.1,397824.3
2268,12079,NASIS,1996IA005001_4,35390,-91.544884,43.20393,20,<Null>,<Null>,Point,4784489,618211.3,11,2.929558,1.150024,-0.000858,8.808288,3,85674.79,328301,220008.6,151315.1,397824.3
2269,12080,NASIS,1996IA005002,35359,-91.530106,43.211826,25,<Null>,<Null>,Point,4785386,619396.3,11,15.030441,8.119995,0.003513,8.296675,3,87117.05,329777.7,221488.4,152813.9,399035.2
2270,12081,NASIS,1996IA005003,35359,-91.529602,43.21183,25,<Null>,<Null>,Point,4785389,619438.3,11,0.798166,5.359985,-0.000523,8.201577,1,87117.05,329777.7,221488.4,152813.9,399035.2
2271,12082,NASIS,1996IA005004,35359,-91.530045,43.212044,20,<Null>,<Null>,Point,4785413,619402.3,11,0.242436,5.080017,0.001394,6.88331,1,87117.05,329777.7,221488.4,152813.9,399035.2
2272,12083,NASIS,1996IA005005,35359,-91.529777,43.212074,20,<Null>,<Null>,Point,4785416,619423.3,11,0.000097,4.01001,0.000163,7.04626,1,87117.05,329777.7,221488.4,152813.9,399035.2
2273,12084,NASIS,1996IA005006,35359,-91.529587,43.212025,20,<Null>,<Null>,Point,4785410,619438.3,11,0.071072,3.73999,-0.001785,7.04626,1,87117.05,329777.7,221488.4,152813.9,399035.2
2274,12085,NASIS,1996IA005007,35381,-91.528198,43.21402,30,<Null>,<Null>,Point,4785635,619549.3,11,18.741875,-2.97998,-0.001956,9.483707,3,87318.5,330002.2,221715.6,153066.9,399139.3
2275,12086,NASIS,1996IA005008,35381,-91.527878,43.214031,20,<Null>,<Null>,Point,4785635,619573.3,11,16.288417,-6.619934,-0.005067,8.476233,3,87411.73,330091.5,221804.3,153149.1,399239.3
2276,12087,NASIS,1996IA005009,35381,-91.534119,43.216541,20,<Null>,<Null>,Point,4785905,619063.3,11,18.338469,3.719971,-0.000683,7.371092,3,86925.54,329646.5,221365.1,152770.6,398642.2
2277,12088,NASIS,1996IA005010,35381,-91.533852,43.216515,20,<Null>,<Null>,Point,4785902,619084.3,11,11.982368,-2.119995,-0.001737,7.371092,3,87018.62,329735.7,221453.7,152852.6,398742.2
2278,14433,NCSS,S1984IA005003,9/6/1984,-91.580456,43.227291,28.3,68.9,2.8,Point,4787033,615277.3,11,1.022963,-4.199951,-0.000138,11.22364,5,83957.37,326900.9,218661.8,150454.4,394962
2279,14725,NCSS,S1987IA005006,9/2/1987,-91.576227,43.230777,25.4,71.1,3.5,Point,4787426,615616.3,11,2.304797,-0.679932,-0.000332,9.86251,4,84390.82,327351.3,219115.9,150932.5,395269.3
2280,14863,NCSS,S1987IA005005,8/31/1987,-91.576053,43.230843,31.4,66.1,2.5,Point,4787435,615628.3,11,1.694128,-1.75,-0.000196,9.86251,4,84390.82,327351.3,219115.9,150932.5,395269.3
2281,14261,NCSS,S2005IA005001,4/6/2005,-91.359807,43.174868,21.9,74.6,3.5,Point,4781540,633310.3,11,5.768539,8.580017,0.001003,5.742695,3,99092.33,340611.1,232272.9,153202,412902.7
2282,14266,NCSS,S2005IA005002,8/26/2003,-91.359807,43.174868,22.8,44.2,33,Point,4781540,633310.3,11,5.768539,8.580017,0.001003,5.742695,3,99092.33,340611.1,232272.9,153202,412902.7
2283,14409,NCSS,S1987IA005011,9/10/1987,-91.391667,43.225556,18.2,79.7,2.1,Point,4787120,630613.3,11,0.426945,-6.890015,0.00049,12.59839,6,98210.23,340560.5,232238,158411,410259.7
2284,14498,NCSS,S1987IA005013,10/23/1987,-91.352222,43.188889,16.5,79,4.5,Point,4783109,633895.3,11,2.840819,2.000061,0.000438,7.818001,2,100093.2,341793.7,233454.5,154758.8,413510.9
2285,3914,NASIS,T10IA167006,40338,-96.469444,43.236111,28,<Null>,<Null>,Point,4792883,218284.2,10,2.826506,-2.25,-0.000826,10.33881,4,-282429.9,-188793.7,-129691.7,-235747.8,1655.295
2286,4316,NASIS,T10IA167001,40338,-96.466553,43.237141,30,<Null>,<Null>,Point,4792988,218524.2,10,1.381618,-1.130005,-0.000249,8.426819,4,-282222.5,-188767,-129476,-235577.3,1835.756
2287,4317,NASIS,T10IA167002,40338,-96.466499,43.237721,30,<Null>,<Null>,Point,4793051,218533.2,10,0.798305,-2.359985,-0.000269,7.525889,5,-282214.4,-188850.5,-129456.6,-235601.1,1923.538
2288,4318,NASIS,T10IA167003,40338,-96.466614,43.23803,34,<Null>,<Null>,Point,4793084,218524.2,10,1.253718,-2.869995,-0.000345,8.282294,5,-282214.4,-188850.5,-129456.6,-235601.1,1923.538
2289,4319,NASIS,T10IA167004,40338,-96.466637,43.238304,30,<Null>,<Null>,Point,4793117,218524.2,10,1.84498,-3.119995,-0.000389,7.934246,4,-282214.4,-188850.5,-129456.6,-235601.1,1923.538
2290,4320,NASIS,T10IA167005,40338,-96.467163,43.238556,30,<Null>,<Null>,Point,4793147,218482.2,10,1.419381,-2.470032,-0.000182,7.91088,5,-282206.4,-188934,-129437.2,-235625,2012.461
2291,3915,NASIS,T10IA167007,40338,-96.412834,43.23275,32,<Null>,<Null>,Point,4792319,222868.2,10,1.684102,-4.329956,-0.001037,7.004261,4,-277895.4,-185789.8,-125305.9,-231137.5,5295.281
2292,3916,NASIS,T10IA167008,40338,-96.41275,43.232334,34,<Null>,<Null>,Point,4792274,222871.2,10,1.5853,-5.419983,-0.000725,7.441229,4,-277895.4,-185789.8,-125305.9,-231137.5,5295.281
2293,3917,NASIS,T10IA167009,40338,-96.41217,43.232334,32,<Null>,<Null>,Point,4792271,222919.2,10,2.008578,-3.830017,-0.001313,6.82378,4,-277895.4,-185789.8,-125305.9,-231137.5,5295.281
2294,3918,NASIS,T10IA167010,40338,-96.412224,43.231918,32,<Null>,<Null>,Point,4792226,222913.2,10,0.847416,-5.720032,-0.000399,9.887691,5,-277895.4,-185789.8,-125305.9,-231137.5,5295.281
2295,4531,NASIS,T83IA167500,30525,-96.391708,43.203552,29,<Null>,<Null>,Point,4789007,224452.2,10,5.609169,3.950012,0.001939,5.885095,3,-276700.9,-182200.3,-124570.7,-228907.9,6324.555
2296,13312,NASIS,1973IA141003,26891,-95.795103,43.210303,30.9,67.300003,1.8,Point,4787963,272947.2,10,2.481561,-4.219971,-0.00092,10.6196,4,-228596.7,159892,-78630.78,-181349.2,53091.05
2297,5164,NASIS,1972IA141001,41312,-95.696775,43.229375,34.200001,62.200001,3.6,Point,4789820,281005.2,9,1.439018,2.659973,0.000495,9.655614,2,-220339.4,159173.5,-70475.6,-173898.6,61371.41
2298,13105,NASIS,1980IA143001,29543,-95.62375,43.262053,32.099998,65.800003,2.1,Point,4793258,287050.2,9,0.193617,-0.369995,0.000049,9.939598,5,-213986.2,161023.8,-63578.77,-169008.8,67895.51
2299,13353,NASIS,1983IA143002,30532,-95.451167,43.268764,28.6,47.799999,23.6,Point,4793579,301078.2,9,3.398566,-5.72998,-0.000272,7.732282,3,-199936.3,158596,-50759.43,-155580.2,81821.39
2300,371,NASIS,84IA0410042,30834,-95.309166,43.240555,32,<Null>,<Null>,Point,4790117,312517.2,9,1.863068,1.440002,0.000157,9.425919,2,-189055,153800.7,-41132.23,-143655.2,92641.3
2301,1226,NASIS,95IA041033,34859,-95.296387,43.245277,25,<Null>,<Null>,Point,4790615,313567.2,9,1.338214,1.769958,-0.000064,7.429649,1,-187897.5,154214.6,-39924.93,-142757,93789.6
2302,14110,NCSS,87IA041001,6/1/1988,-95.316667,43.25,23.4,34.4,42.2,Point,4791185,311935.2,9,1.960569,-0.590027,-0.000336,8.558795,4,-189503.5,154946.3,-41292.25,-144559,92170.82
2303,14113,NCSS,87IA041002,6/1/1988,-95.316667,43.25,22.5,38.2,39.3,Point,4791185,311935.2,9,1.960569,-0.590027,-0.000336,8.558795,4,-189503.5,154946.3,-41292.25,-144559,92170.82
